"Datum","EAN","Verbruik","Type","Piek"
"2024-12-22T18:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.808","Elektriciteit","false"
"2024-12-22T19:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.439","Elektriciteit","false"
"2024-12-22T20:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.997","Elektriciteit","false"
"2024-12-22T21:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.537","Elektriciteit","false"
"2024-12-22T22:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.458","Elektriciteit","false"
"2024-12-22T23:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.292","Elektriciteit","false"
"2024-12-23T00:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.211","Elektriciteit","false"
"2024-12-23T01:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.22","Elektriciteit","false"
"2024-12-23T02:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.202","Elektriciteit","false"
"2024-12-23T03:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.229","Elektriciteit","false"
"2024-12-23T04:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.21","Elektriciteit","false"
"2024-12-23T05:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.217","Elektriciteit","false"
"2024-12-23T06:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.274","Elektriciteit","false"
"2024-12-23T07:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.544","Elektriciteit","true"
"2024-12-23T08:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.58","Elektriciteit","true"
"2024-12-23T09:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.682","Elektriciteit","true"
"2024-12-23T10:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.391","Elektriciteit","true"
"2024-12-23T11:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.206","Elektriciteit","true"
"2024-12-23T12:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.157","Elektriciteit","true"
"2024-12-23T13:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.061","Elektriciteit","true"
"2024-12-23T14:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.137","Elektriciteit","true"
"2024-12-23T15:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.103","Elektriciteit","true"
"2024-12-23T16:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.232","Elektriciteit","true"
"2024-12-23T17:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.102","Elektriciteit","true"
"2024-12-23T18:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.027","Elektriciteit","true"
"2024-12-23T19:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.495","Elektriciteit","true"
"2024-12-23T20:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.875","Elektriciteit","true"
"2024-12-23T21:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.86","Elektriciteit","true"
"2024-12-23T22:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.533","Elektriciteit","true"
"2024-12-23T23:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.574","Elektriciteit","false"
"2024-12-24T00:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.775","Elektriciteit","false"
"2024-12-24T01:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.43","Elektriciteit","false"
"2024-12-24T02:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.777","Elektriciteit","false"
"2024-12-24T03:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.227","Elektriciteit","false"
"2024-12-24T04:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.262","Elektriciteit","false"
"2024-12-24T05:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.274","Elektriciteit","false"
"2024-12-24T06:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.919","Elektriciteit","false"
"2024-12-24T07:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.79","Elektriciteit","true"
"2024-12-24T08:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.602","Elektriciteit","true"
"2024-12-24T09:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.514","Elektriciteit","true"
"2024-12-24T10:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.277","Elektriciteit","true"
"2024-12-24T11:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.093","Elektriciteit","true"
"2024-12-24T12:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.705","Elektriciteit","true"
"2024-12-24T13:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.136","Elektriciteit","true"
"2024-12-24T14:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.19","Elektriciteit","true"
"2024-12-24T15:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.415","Elektriciteit","true"
"2024-12-24T16:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.93","Elektriciteit","true"
"2024-12-24T17:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.636","Elektriciteit","true"
"2024-12-24T18:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.254","Elektriciteit","true"
"2024-12-24T19:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.375","Elektriciteit","true"
"2024-12-24T20:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.789","Elektriciteit","true"
"2024-12-24T21:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.709","Elektriciteit","true"
"2024-12-24T22:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.525","Elektriciteit","true"
"2024-12-24T23:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.444","Elektriciteit","false"
"2024-12-25T00:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.652","Elektriciteit","false"
"2024-12-25T01:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.69","Elektriciteit","false"
"2024-12-25T02:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.791","Elektriciteit","false"
"2024-12-25T03:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.199","Elektriciteit","false"
"2024-12-25T04:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.168","Elektriciteit","false"
"2024-12-25T05:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.18","Elektriciteit","false"
"2024-12-25T06:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.187","Elektriciteit","false"
"2024-12-25T07:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.039","Elektriciteit","false"
"2024-12-25T08:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.511","Elektriciteit","false"
"2024-12-25T09:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.142","Elektriciteit","false"
"2024-12-25T10:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.199","Elektriciteit","false"
"2024-12-25T11:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.097","Elektriciteit","false"
"2024-12-25T12:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.347","Elektriciteit","false"
"2024-12-25T13:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.799","Elektriciteit","false"
"2024-12-25T14:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.737","Elektriciteit","false"
"2024-12-25T15:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.671","Elektriciteit","false"
"2024-12-25T16:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.625","Elektriciteit","false"
"2024-12-25T17:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.566","Elektriciteit","false"
"2024-12-25T18:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.79","Elektriciteit","false"
"2024-12-25T19:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.857","Elektriciteit","false"
"2024-12-25T20:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.665","Elektriciteit","false"
"2024-12-25T21:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.75","Elektriciteit","false"
"2024-12-25T22:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.556","Elektriciteit","false"
"2024-12-25T23:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.273","Elektriciteit","false"
"2024-12-26T00:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.664","Elektriciteit","false"
"2024-12-26T01:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.716","Elektriciteit","false"
"2024-12-26T02:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.795","Elektriciteit","false"
"2024-12-26T03:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.183","Elektriciteit","false"
"2024-12-26T04:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.189","Elektriciteit","false"
"2024-12-26T05:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.184","Elektriciteit","false"
"2024-12-26T06:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.937","Elektriciteit","false"
"2024-12-26T07:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.193","Elektriciteit","false"
"2024-12-26T08:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.594","Elektriciteit","false"
"2024-12-26T09:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.589","Elektriciteit","false"
"2024-12-26T10:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.418","Elektriciteit","false"
"2024-12-26T11:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.911","Elektriciteit","false"
"2024-12-26T12:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.02","Elektriciteit","false"
"2024-12-26T13:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.001","Elektriciteit","false"
"2024-12-26T14:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.011","Elektriciteit","false"
"2024-12-26T15:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.097","Elektriciteit","false"
"2024-12-26T16:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.208","Elektriciteit","false"
"2024-12-26T17:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.278","Elektriciteit","false"
"2024-12-26T18:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.162","Elektriciteit","false"
"2024-12-26T19:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.711","Elektriciteit","false"
"2024-12-26T20:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.457","Elektriciteit","false"
"2024-12-26T21:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.702","Elektriciteit","false"
"2024-12-26T22:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.442","Elektriciteit","false"
"2024-12-26T23:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.427","Elektriciteit","false"
"2024-12-27T00:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.183","Elektriciteit","false"
"2024-12-27T01:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.177","Elektriciteit","false"
"2024-12-27T02:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.186","Elektriciteit","false"
"2024-12-27T03:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.186","Elektriciteit","false"
"2024-12-27T04:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.266","Elektriciteit","false"
"2024-12-27T05:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.081","Elektriciteit","false"
"2024-12-27T06:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.307","Elektriciteit","false"
"2024-12-27T07:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.877","Elektriciteit","true"
"2024-12-27T08:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.282","Elektriciteit","true"
"2024-12-27T09:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.888","Elektriciteit","true"
"2024-12-27T10:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.442","Elektriciteit","true"
"2024-12-27T11:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.539","Elektriciteit","true"
"2024-12-27T12:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.0","Elektriciteit","true"
"2024-12-27T13:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.603","Elektriciteit","true"
"2024-12-27T14:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.128","Elektriciteit","true"
"2024-12-27T15:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.479","Elektriciteit","true"
"2024-12-27T16:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.125","Elektriciteit","true"
"2024-12-27T17:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.147","Elektriciteit","true"
"2024-12-27T18:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.455","Elektriciteit","true"
"2024-12-27T19:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.445","Elektriciteit","true"
"2024-12-27T20:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.423","Elektriciteit","true"
"2024-12-27T21:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.588","Elektriciteit","true"
"2024-12-27T22:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.193","Elektriciteit","true"
"2024-12-27T23:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.971","Elektriciteit","false"
"2024-12-28T00:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.639","Elektriciteit","false"
"2024-12-28T01:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.628","Elektriciteit","false"
"2024-12-28T02:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.133","Elektriciteit","false"
"2024-12-28T03:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.614","Elektriciteit","false"
"2024-12-28T04:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.54","Elektriciteit","false"
"2024-12-28T05:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.604","Elektriciteit","false"
"2024-12-28T06:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.738","Elektriciteit","false"
"2024-12-28T07:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.757","Elektriciteit","false"
"2024-12-28T08:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.995","Elektriciteit","false"
"2024-12-28T09:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.183","Elektriciteit","false"
"2024-12-28T10:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.741","Elektriciteit","false"
"2024-12-28T11:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.012","Elektriciteit","false"
"2024-12-28T12:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.843","Elektriciteit","false"
"2024-12-28T13:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.145","Elektriciteit","false"
"2024-12-28T14:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.104","Elektriciteit","false"
"2024-12-28T15:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.492","Elektriciteit","false"
"2024-12-28T16:00:00+01:00","XXXXXXXXXXXXXXXXXX","2.236","Elektriciteit","false"
"2024-12-28T17:00:00+01:00","XXXXXXXXXXXXXXXXXX","3.032","Elektriciteit","false"
"2024-12-28T18:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.28","Elektriciteit","false"
"2024-12-28T19:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.106","Elektriciteit","false"
"2024-12-28T20:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.916","Elektriciteit","false"
"2024-12-28T21:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.604","Elektriciteit","false"
"2024-12-28T22:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.245","Elektriciteit","false"
"2024-12-28T23:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.334","Elektriciteit","false"
"2024-12-29T00:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.729","Elektriciteit","false"
"2024-12-29T01:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.711","Elektriciteit","false"
"2024-12-29T02:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.559","Elektriciteit","false"
"2024-12-29T03:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.554","Elektriciteit","false"
"2024-12-29T04:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.436","Elektriciteit","false"
"2024-12-29T05:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.444","Elektriciteit","false"
"2024-12-29T06:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.58","Elektriciteit","false"
"2024-12-29T07:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.612","Elektriciteit","false"
"2024-12-29T08:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.698","Elektriciteit","false"
"2024-12-29T09:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.146","Elektriciteit","false"
"2024-12-29T10:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.828","Elektriciteit","false"
"2024-12-29T11:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.545","Elektriciteit","false"
"2024-12-29T12:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.596","Elektriciteit","false"
"2024-12-29T13:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.715","Elektriciteit","false"
"2024-12-29T14:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.195","Elektriciteit","false"
"2024-12-29T15:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.921","Elektriciteit","false"
"2024-12-29T16:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.759","Elektriciteit","false"
"2024-12-29T17:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.874","Elektriciteit","false"
"2024-12-29T18:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.382","Elektriciteit","false"
"2024-12-29T19:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.141","Elektriciteit","false"
"2024-12-29T20:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.493","Elektriciteit","false"
"2024-12-29T21:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.688","Elektriciteit","false"
"2024-12-29T22:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.599","Elektriciteit","false"
"2024-12-29T23:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.9","Elektriciteit","false"
"2024-12-30T00:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.295","Elektriciteit","false"
"2024-12-30T01:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.622","Elektriciteit","false"
"2024-12-30T02:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.439","Elektriciteit","false"
"2024-12-30T03:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.419","Elektriciteit","false"
"2024-12-30T04:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.431","Elektriciteit","false"
"2024-12-30T05:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.422","Elektriciteit","false"
"2024-12-30T06:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.935","Elektriciteit","false"
"2024-12-30T07:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.314","Elektriciteit","true"
"2024-12-30T08:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.362","Elektriciteit","true"
"2024-12-30T09:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.499","Elektriciteit","true"
"2024-12-30T10:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.898","Elektriciteit","true"
"2024-12-30T11:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.082","Elektriciteit","true"
"2024-12-30T12:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.279","Elektriciteit","true"
"2024-12-30T13:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.067","Elektriciteit","true"
"2024-12-30T14:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.042","Elektriciteit","true"
"2024-12-30T15:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.263","Elektriciteit","true"
"2024-12-30T16:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.47","Elektriciteit","true"
"2024-12-30T17:00:00+01:00","XXXXXXXXXXXXXXXXXX","2.426","Elektriciteit","true"
"2024-12-30T18:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.732","Elektriciteit","true"
"2024-12-30T19:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.496","Elektriciteit","true"
"2024-12-30T20:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.608","Elektriciteit","true"
"2024-12-30T21:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.488","Elektriciteit","true"
"2024-12-30T22:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.35","Elektriciteit","true"
"2024-12-30T23:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.513","Elektriciteit","false"
"2024-12-31T00:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.955","Elektriciteit","false"
"2024-12-31T01:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.38","Elektriciteit","false"
"2024-12-31T02:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.704","Elektriciteit","false"
"2024-12-31T03:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.178","Elektriciteit","false"
"2024-12-31T04:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.162","Elektriciteit","false"
"2024-12-31T05:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.205","Elektriciteit","false"
"2024-12-31T06:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.311","Elektriciteit","false"
"2024-12-31T07:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.455","Elektriciteit","true"
"2024-12-31T08:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.48","Elektriciteit","true"
"2024-12-31T09:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.181","Elektriciteit","true"
"2024-12-31T10:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.559","Elektriciteit","true"
"2024-12-31T11:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.24","Elektriciteit","true"
"2024-12-31T12:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.156","Elektriciteit","true"
"2024-12-31T13:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.093","Elektriciteit","true"
"2024-12-31T14:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.168","Elektriciteit","true"
"2024-12-31T15:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.594","Elektriciteit","true"
"2024-12-31T16:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.348","Elektriciteit","true"
"2024-12-31T17:00:00+01:00","XXXXXXXXXXXXXXXXXX","2.442","Elektriciteit","true"
"2024-12-31T18:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.521","Elektriciteit","true"
"2024-12-31T19:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.978","Elektriciteit","true"
"2024-12-31T20:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.861","Elektriciteit","true"
"2024-12-31T21:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.652","Elektriciteit","true"
"2024-12-31T22:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.346","Elektriciteit","true"
"2024-12-31T23:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.028","Elektriciteit","false"
"2025-01-01T00:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.669","Elektriciteit","false"
"2025-01-01T01:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.227","Elektriciteit","false"
"2025-01-01T02:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.297","Elektriciteit","false"
"2025-01-01T03:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.187","Elektriciteit","false"
"2025-01-01T04:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.159","Elektriciteit","false"
"2025-01-01T05:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.176","Elektriciteit","false"
"2025-01-01T06:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.175","Elektriciteit","false"
"2025-01-01T07:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.158","Elektriciteit","false"
"2025-01-01T08:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.245","Elektriciteit","false"
"2025-01-01T09:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.48","Elektriciteit","false"
"2025-01-01T10:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.107","Elektriciteit","false"
"2025-01-01T11:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.144","Elektriciteit","false"
"2025-01-01T12:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.904","Elektriciteit","false"
"2025-01-01T13:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.76","Elektriciteit","false"
"2025-01-01T14:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.691","Elektriciteit","false"
"2025-01-01T15:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.534","Elektriciteit","false"
"2025-01-01T16:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.773","Elektriciteit","false"
"2025-01-01T17:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.227","Elektriciteit","false"
"2025-01-01T18:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.42","Elektriciteit","false"
"2025-01-01T19:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.298","Elektriciteit","false"
"2025-01-01T20:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.417","Elektriciteit","false"
"2025-01-01T21:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.855","Elektriciteit","false"
"2025-01-01T22:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.466","Elektriciteit","false"
"2025-01-01T23:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.825","Elektriciteit","false"
"2025-01-02T00:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.943","Elektriciteit","false"
"2025-01-02T01:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.46","Elektriciteit","false"
"2025-01-02T02:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.198","Elektriciteit","false"
"2025-01-02T03:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.204","Elektriciteit","false"
"2025-01-02T04:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.223","Elektriciteit","false"
"2025-01-02T05:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.208","Elektriciteit","false"
"2025-01-02T06:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.684","Elektriciteit","false"
"2025-01-02T07:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.386","Elektriciteit","true"
"2025-01-02T08:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.624","Elektriciteit","true"
"2025-01-02T09:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.166","Elektriciteit","true"
"2025-01-02T10:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.024","Elektriciteit","true"
"2025-01-02T11:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.086","Elektriciteit","true"
"2025-01-02T12:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.0","Elektriciteit","true"
"2025-01-02T13:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.0","Elektriciteit","true"
"2025-01-02T14:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.0","Elektriciteit","true"
"2025-01-02T15:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.0","Elektriciteit","true"
"2025-01-02T16:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.317","Elektriciteit","true"
"2025-01-02T17:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.937","Elektriciteit","true"
"2025-01-02T18:00:00+01:00","XXXXXXXXXXXXXXXXXX","1.957","Elektriciteit","true"
"2025-01-02T19:00:00+01:00","XXXXXXXXXXXXXXXXXX","2.101","Elektriciteit","true"
"2025-01-02T20:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.879","Elektriciteit","true"
"2025-01-02T21:00:00+01:00","XXXXXXXXXXXXXXXXXX","0.749","Elektriciteit","true"
