sep=,
Version CSV3|Tool WebUI|Linebreaks CR/LF|Delimiter comma

,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622
24.01.2025 00:00:00,36286244,NaN,NaN,NaN,NaN
25.01.2025 00:00:00,36291942,NaN,NaN,NaN,NaN
26.01.2025 00:00:00,36293300,NaN,NaN,NaN,NaN
27.01.2025 00:00:00,36300364,NaN,NaN,NaN,NaN
28.01.2025 00:00:00,36316039,NaN,NaN,NaN,NaN
29.01.2025 00:00:00,36343390,NaN,NaN,NaN,NaN
30.01.2025 00:00:00,36346397,NaN,NaN,NaN,NaN
31.01.2025 00:00:00,36354889,NaN,NaN,NaN,NaN
01.02.2025 00:00:00,36361297,NaN,NaN,NaN,NaN
02.02.2025 00:00:00,36370118,NaN,NaN,NaN,NaN
03.02.2025 00:00:00,36401784,NaN,NaN,NaN,NaN
04.02.2025 00:00:00,36434424,NaN,NaN,NaN,NaN
05.02.2025 00:00:00,36464811,NaN,NaN,NaN,NaN
06.02.2025 00:00:00,36471009,NaN,NaN,NaN,NaN
07.02.2025 00:00:00,36476279,NaN,NaN,NaN,NaN
08.02.2025 00:00:00,36485722,NaN,NaN,NaN,NaN
09.02.2025 00:00:00,36489714,NaN,NaN,NaN,NaN
10.02.2025 00:00:00,36504832,NaN,NaN,NaN,NaN
11.02.2025 00:00:00,36511888,NaN,NaN,NaN,NaN
12.02.2025 00:00:00,36515146,NaN,NaN,NaN,NaN
13.02.2025 00:00:00,36516799,NaN,NaN,NaN,NaN
14.02.2025 00:00:00,36520341,NaN,NaN,NaN,NaN
15.02.2025 00:00:00,36528490,NaN,NaN,NaN,NaN
16.02.2025 00:00:00,36558878,NaN,NaN,NaN,NaN
17.02.2025 00:00:00,36566493,NaN,NaN,NaN,NaN
18.02.2025 00:00:00,36604034,NaN,NaN,NaN,NaN
19.02.2025 00:00:00,36641292,NaN,NaN,NaN,NaN
20.02.2025 00:00:00,36678808,NaN,NaN,NaN,NaN
21.02.2025 00:00:00,36702037,NaN,NaN,NaN,NaN
22.02.2025 00:00:00,36709561,NaN,NaN,NaN,NaN
23.02.2025 00:00:00,36729869,NaN,NaN,NaN,NaN
24.02.2025 00:00:00,36733342,NaN,NaN,NaN,NaN
25.02.2025 00:00:00,36766457,NaN,NaN,NaN,NaN
26.02.2025 00:00:00,36771213,NaN,NaN,NaN,NaN
27.02.2025 00:00:00,36779317,NaN,NaN,NaN,NaN
28.02.2025 00:00:00,36807329,NaN,NaN,NaN,NaN
01.03.2025 00:00:00,36820376,NaN,NaN,NaN,NaN
02.03.2025 00:00:00,36842117,NaN,NaN,NaN,NaN
03.03.2025 00:00:00,36864999,NaN,NaN,NaN,NaN
04.03.2025 00:00:00,36908585,NaN,NaN,NaN,NaN
05.03.2025 00:00:00,36950565,NaN,NaN,NaN,NaN
06.03.2025 00:00:00,36993815,NaN,NaN,NaN,NaN
07.03.2025 00:00:00,37038356,NaN,NaN,NaN,NaN
08.03.2025 00:00:00,37080625,NaN,NaN,NaN,NaN
09.03.2025 00:00:00,37121865,NaN,NaN,NaN,NaN
10.03.2025 00:00:00,37164084,NaN,NaN,NaN,NaN
11.03.2025 00:00:00,37199634,NaN,NaN,NaN,NaN
12.03.2025 00:00:00,37240076,NaN,NaN,NaN,NaN
13.03.2025 00:00:00,37261539,NaN,NaN,NaN,NaN
14.03.2025 00:00:00,37283245,NaN,NaN,NaN,NaN
15.03.2025 00:00:00,37296802,NaN,NaN,NaN,NaN
16.03.2025 00:00:00,37327287,NaN,NaN,NaN,NaN
17.03.2025 00:00:00,37355472,NaN,NaN,NaN,NaN
18.03.2025 00:00:00,37400819,NaN,NaN,NaN,NaN
19.03.2025 00:00:00,37444610,NaN,NaN,NaN,NaN
20.03.2025 00:00:00,37496061,NaN,NaN,NaN,NaN
21.03.2025 00:00:00,37544209,NaN,NaN,NaN,NaN
22.03.2025 00:00:00,37590254,NaN,NaN,NaN,NaN
23.03.2025 00:00:00,37628785,NaN,NaN,NaN,NaN
24.03.2025 00:00:00,37647978,NaN,NaN,NaN,NaN
25.03.2025 00:00:00,37686185,NaN,NaN,NaN,NaN
26.03.2025 00:00:00,37726948,NaN,NaN,NaN,NaN
27.03.2025 00:00:00,37751317,NaN,NaN,NaN,NaN
28.03.2025 00:00:00,37763590,NaN,NaN,NaN,NaN
29.03.2025 00:00:00,37813813,NaN,NaN,NaN,NaN
30.03.2025 00:00:00,37823861,NaN,NaN,NaN,NaN
31.03.2025 00:00:00,37873649,NaN,NaN,NaN,NaN
01.04.2025 00:00:00,37967737,NaN,NaN,NaN,NaN
02.04.2025 00:00:00,38020587,NaN,NaN,NaN,NaN
03.04.2025 00:00:00,38071965,NaN,NaN,NaN,NaN
04.04.2025 00:00:00,38123026,NaN,NaN,NaN,NaN
05.04.2025 00:00:00,38174434,NaN,NaN,NaN,NaN
06.04.2025 00:00:00,38227565,NaN,NaN,NaN,NaN
07.04.2025 00:00:00,38282810,NaN,NaN,NaN,NaN
08.04.2025 00:00:00,38336524,NaN,NaN,NaN,NaN
09.04.2025 00:00:00,38388742,NaN,NaN,NaN,NaN
10.04.2025 00:00:00,38441509,NaN,NaN,NaN,NaN
11.04.2025 00:00:00,38488695,NaN,NaN,NaN,NaN
12.04.2025 00:00:00,38542047,NaN,NaN,NaN,NaN
13.04.2025 00:00:00,38594846,NaN,NaN,NaN,NaN
14.04.2025 00:00:00,38627360,NaN,NaN,NaN,NaN
15.04.2025 00:00:00,38674820,NaN,NaN,NaN,NaN
16.04.2025 00:00:00,38694975,NaN,NaN,NaN,NaN
17.04.2025 00:00:00,38709991,NaN,NaN,NaN,NaN
18.04.2025 00:00:00,38726392,NaN,NaN,NaN,NaN
19.04.2025 00:00:00,38780353,NaN,NaN,NaN,NaN
20.04.2025 00:00:00,38833294,NaN,NaN,NaN,NaN
21.04.2025 00:00:00,38876401,NaN,NaN,NaN,NaN
22.04.2025 00:00:00,38905871,NaN,NaN,NaN,NaN
23.04.2025 00:00:00,38943386,NaN,NaN,NaN,NaN
24.04.2025 00:00:00,38957933,NaN,NaN,NaN,NaN
25.04.2025 00:00:00,38967169,NaN,NaN,NaN,NaN
26.04.2025 00:00:00,39021481,NaN,NaN,NaN,NaN
27.04.2025 00:00:00,39075194,NaN,NaN,NaN,NaN
28.04.2025 00:00:00,39130550,NaN,NaN,NaN,NaN
29.04.2025 00:00:00,39184916,NaN,NaN,NaN,NaN
30.04.2025 00:00:00,39239323,NaN,NaN,NaN,NaN
01.05.2025 00:00:00,39294032,NaN,NaN,NaN,NaN
02.05.2025 00:00:00,39347614,NaN,NaN,NaN,NaN
03.05.2025 00:00:00,39397576,NaN,NaN,NaN,NaN
04.05.2025 00:00:00,39449342,NaN,NaN,NaN,NaN
05.05.2025 00:00:00,39486504,NaN,NaN,NaN,NaN
06.05.2025 00:00:00,39526897,NaN,NaN,NaN,NaN
07.05.2025 00:00:00,39554413,NaN,NaN,NaN,NaN
08.05.2025 00:00:00,39582301,NaN,NaN,NaN,NaN
09.05.2025 00:00:00,39620900,NaN,NaN,NaN,NaN
10.05.2025 00:00:00,39678559,NaN,NaN,NaN,NaN
11.05.2025 00:00:00,39736477,NaN,NaN,NaN,NaN
12.05.2025 00:00:00,39794234,NaN,NaN,NaN,NaN
13.05.2025 00:00:00,39851143,NaN,NaN,NaN,NaN
14.05.2025 00:00:00,39910047,NaN,NaN,NaN,NaN
15.05.2025 00:00:00,39964190,NaN,NaN,NaN,NaN
16.05.2025 00:00:00,40021398,NaN,NaN,NaN,NaN
17.05.2025 00:00:00,40071481,NaN,NaN,NaN,NaN
18.05.2025 00:00:00,40128526,NaN,NaN,NaN,NaN
19.05.2025 00:00:00,40165645,NaN,NaN,NaN,NaN
20.05.2025 00:00:00,40223516,NaN,NaN,NaN,NaN
21.05.2025 00:00:00,40281883,NaN,NaN,NaN,NaN
22.05.2025 00:00:00,40325218,NaN,NaN,NaN,NaN
23.05.2025 00:00:00,40373708,NaN,NaN,NaN,NaN
24.05.2025 00:00:00,40414401,NaN,NaN,NaN,NaN
25.05.2025 00:00:00,40425848,NaN,NaN,NaN,NaN
26.05.2025 00:00:00,40460218,NaN,NaN,NaN,NaN
27.05.2025 00:00:00,40507820,NaN,NaN,NaN,NaN
28.05.2025 00:00:00,40528708,NaN,NaN,NaN,NaN
29.05.2025 00:00:00,40560665,NaN,NaN,NaN,NaN
30.05.2025 00:00:00,40587831,NaN,NaN,NaN,NaN
31.05.2025 00:00:00,40636805,NaN,NaN,NaN,NaN
01.06.2025 00:00:00,40687350,NaN,NaN,NaN,NaN
02.06.2025 00:00:00,40725362,NaN,NaN,NaN,NaN
03.06.2025 00:00:00,40786616,NaN,NaN,NaN,NaN
04.06.2025 00:00:00,40822538,NaN,NaN,NaN,NaN
05.06.2025 00:00:00,40853236,NaN,NaN,NaN,NaN
06.06.2025 00:00:00,40880457,NaN,NaN,NaN,NaN
07.06.2025 00:00:00,40912400,NaN,NaN,NaN,NaN
08.06.2025 00:00:00,40946364,NaN,NaN,NaN,NaN
09.06.2025 00:00:00,40985370,NaN,NaN,NaN,NaN
10.06.2025 00:00:00,41026887,NaN,NaN,NaN,NaN
11.06.2025 00:00:00,41051976,NaN,NaN,NaN,NaN
12.06.2025 00:00:00,41110142,NaN,NaN,NaN,NaN
13.06.2025 00:00:00,41165541,NaN,NaN,NaN,NaN
14.06.2025 00:00:00,41204761,NaN,NaN,NaN,NaN
15.06.2025 00:00:00,41227272,NaN,NaN,NaN,NaN
16.06.2025 00:00:00,41284800,NaN,NaN,NaN,NaN
17.06.2025 00:00:00,41337918,NaN,NaN,NaN,NaN
18.06.2025 00:00:00,41390003,NaN,NaN,NaN,NaN
19.06.2025 00:00:00,41447219,NaN,NaN,NaN,NaN
20.06.2025 00:00:00,41489017,NaN,NaN,NaN,NaN
21.06.2025 00:00:00,41541596,NaN,NaN,NaN,NaN
22.06.2025 00:00:00,41596978,NaN,NaN,NaN,NaN
23.06.2025 00:00:00,41633818,NaN,NaN,NaN,NaN
24.06.2025 00:00:00,41680791,NaN,NaN,NaN,NaN
25.06.2025 00:00:00,41704102,NaN,NaN,NaN,NaN
26.06.2025 00:00:00,41746932,NaN,NaN,NaN,NaN
27.06.2025 00:00:00,41775181,NaN,NaN,NaN,NaN
28.06.2025 00:00:00,41823730,NaN,NaN,NaN,NaN
29.06.2025 00:00:00,41862617,NaN,NaN,NaN,NaN
