From (date);From (time);Until (date);Until (time);EAN code;Meter;Meter type;Register;Volume;Unit;Validation status;Caloric upper value;Description
26/12/2023;11:00:00;26/12/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,823;m³;Read;;
26/12/2023;11:00:00;26/12/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;9,293;kWh;Read;;
26/12/2023;12:00:00;26/12/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,771;m³;Read;;
26/12/2023;12:00:00;26/12/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;8,706;kWh;Read;;
26/12/2023;13:00:00;26/12/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,214;m³;Read;;
26/12/2023;13:00:00;26/12/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;2,416;kWh;Read;;
26/12/2023;14:00:00;26/12/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
26/12/2023;14:00:00;26/12/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
26/12/2023;15:00:00;26/12/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
26/12/2023;15:00:00;26/12/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
26/12/2023;16:00:00;26/12/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,013;m³;Read;;
26/12/2023;16:00:00;26/12/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,147;kWh;Read;;
26/12/2023;17:00:00;26/12/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,499;m³;Read;;
26/12/2023;17:00:00;26/12/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;16,926;kWh;Read;;
26/12/2023;18:00:00;26/12/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,313;m³;Read;;
26/12/2023;18:00:00;26/12/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;3,534;kWh;Read;;
26/12/2023;19:00:00;26/12/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
26/12/2023;19:00:00;26/12/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
26/12/2023;20:00:00;26/12/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,223;m³;Read;;
26/12/2023;20:00:00;26/12/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;13,810;kWh;Read;;
26/12/2023;21:00:00;26/12/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
26/12/2023;21:00:00;26/12/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
26/12/2023;22:00:00;26/12/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,488;m³;Read;;
26/12/2023;22:00:00;26/12/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;5,510;kWh;Read;;
26/12/2023;23:00:00;27/12/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
26/12/2023;23:00:00;27/12/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
27/12/2023;00:00:00;27/12/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
27/12/2023;00:00:00;27/12/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
27/12/2023;01:00:00;27/12/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
27/12/2023;01:00:00;27/12/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
27/12/2023;02:00:00;27/12/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
27/12/2023;02:00:00;27/12/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
27/12/2023;03:00:00;27/12/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
27/12/2023;03:00:00;27/12/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
27/12/2023;04:00:00;27/12/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
27/12/2023;04:00:00;27/12/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
27/12/2023;05:00:00;27/12/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,127;m³;Read;;
27/12/2023;05:00:00;27/12/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;12,726;kWh;Read;;
27/12/2023;06:00:00;27/12/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,967;m³;Read;;
27/12/2023;06:00:00;27/12/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;10,919;kWh;Read;;
27/12/2023;07:00:00;27/12/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,007;m³;Read;;
27/12/2023;07:00:00;27/12/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,079;kWh;Read;;
27/12/2023;08:00:00;27/12/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
27/12/2023;08:00:00;27/12/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
27/12/2023;09:00:00;27/12/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,902;m³;Read;;
27/12/2023;09:00:00;27/12/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;10,185;kWh;Read;;
27/12/2023;10:00:00;27/12/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,187;m³;Read;;
27/12/2023;10:00:00;27/12/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;13,403;kWh;Read;;
27/12/2023;11:00:00;27/12/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,301;m³;Read;;
27/12/2023;11:00:00;27/12/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;3,399;kWh;Read;;
27/12/2023;12:00:00;27/12/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,126;m³;Read;;
27/12/2023;12:00:00;27/12/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,423;kWh;Read;;
27/12/2023;13:00:00;27/12/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,767;m³;Read;;
27/12/2023;13:00:00;27/12/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;8,661;kWh;Read;;
27/12/2023;14:00:00;27/12/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
27/12/2023;14:00:00;27/12/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
27/12/2023;15:00:00;27/12/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
27/12/2023;15:00:00;27/12/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
27/12/2023;16:00:00;27/12/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,950;m³;Read;;
27/12/2023;16:00:00;27/12/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;10,727;kWh;Read;;
27/12/2023;17:00:00;27/12/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,354;m³;Read;;
27/12/2023;17:00:00;27/12/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;3,997;kWh;Read;;
27/12/2023;18:00:00;27/12/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
27/12/2023;18:00:00;27/12/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
27/12/2023;19:00:00;27/12/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,247;m³;Read;;
27/12/2023;19:00:00;27/12/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;2,789;kWh;Read;;
27/12/2023;20:00:00;27/12/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,926;m³;Read;;
27/12/2023;20:00:00;27/12/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;10,456;kWh;Read;;
27/12/2023;21:00:00;27/12/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,323;m³;Read;;
27/12/2023;21:00:00;27/12/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;3,647;kWh;Read;;
27/12/2023;22:00:00;27/12/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,702;m³;Read;;
27/12/2023;22:00:00;27/12/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;7,927;kWh;Read;;
27/12/2023;23:00:00;28/12/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
27/12/2023;23:00:00;28/12/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/12/2023;00:00:00;28/12/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/12/2023;00:00:00;28/12/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/12/2023;01:00:00;28/12/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/12/2023;01:00:00;28/12/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/12/2023;02:00:00;28/12/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/12/2023;02:00:00;28/12/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/12/2023;03:00:00;28/12/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/12/2023;03:00:00;28/12/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/12/2023;04:00:00;28/12/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/12/2023;04:00:00;28/12/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/12/2023;05:00:00;28/12/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,022;m³;Read;;
28/12/2023;05:00:00;28/12/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;11,540;kWh;Read;;
28/12/2023;06:00:00;28/12/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,774;m³;Read;;
28/12/2023;06:00:00;28/12/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;8,740;kWh;Read;;
28/12/2023;07:00:00;28/12/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,012;m³;Read;;
28/12/2023;07:00:00;28/12/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,135;kWh;Read;;
28/12/2023;08:00:00;28/12/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/12/2023;08:00:00;28/12/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/12/2023;09:00:00;28/12/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,988;m³;Read;;
28/12/2023;09:00:00;28/12/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;11,156;kWh;Read;;
28/12/2023;10:00:00;28/12/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,859;m³;Read;;
28/12/2023;10:00:00;28/12/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;9,700;kWh;Read;;
28/12/2023;11:00:00;28/12/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,649;m³;Read;;
28/12/2023;11:00:00;28/12/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;7,328;kWh;Read;;
28/12/2023;12:00:00;28/12/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,322;m³;Read;;
28/12/2023;12:00:00;28/12/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;3,636;kWh;Read;;
28/12/2023;13:00:00;28/12/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/12/2023;13:00:00;28/12/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/12/2023;14:00:00;28/12/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/12/2023;14:00:00;28/12/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/12/2023;15:00:00;28/12/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/12/2023;15:00:00;28/12/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
28/12/2023;16:00:00;28/12/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,900;m³;Read;;
28/12/2023;16:00:00;28/12/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;10,162;kWh;Read;;
28/12/2023;17:00:00;28/12/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,645;m³;Read;;
28/12/2023;17:00:00;28/12/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;7,283;kWh;Read;;
28/12/2023;18:00:00;28/12/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,274;m³;Read;;
28/12/2023;18:00:00;28/12/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;14,386;kWh;Read;;
28/12/2023;19:00:00;28/12/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,320;m³;Read;;
28/12/2023;19:00:00;28/12/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;3,613;kWh;Read;;
28/12/2023;20:00:00;28/12/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,300;m³;Read;;
28/12/2023;20:00:00;28/12/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;3,387;kWh;Read;;
28/12/2023;21:00:00;28/12/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,706;m³;Read;;
28/12/2023;21:00:00;28/12/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;7,972;kWh;Read;;
28/12/2023;22:00:00;28/12/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,696;m³;Read;;
28/12/2023;22:00:00;28/12/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;7,859;kWh;Read;;
28/12/2023;23:00:00;29/12/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
28/12/2023;23:00:00;29/12/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/12/2023;00:00:00;29/12/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/12/2023;00:00:00;29/12/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/12/2023;01:00:00;29/12/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/12/2023;01:00:00;29/12/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/12/2023;02:00:00;29/12/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/12/2023;02:00:00;29/12/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/12/2023;03:00:00;29/12/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/12/2023;03:00:00;29/12/2023;04:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/12/2023;04:00:00;29/12/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/12/2023;04:00:00;29/12/2023;05:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/12/2023;05:00:00;29/12/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,014;m³;Read;;
29/12/2023;05:00:00;29/12/2023;06:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;11,450;kWh;Read;;
29/12/2023;06:00:00;29/12/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,811;m³;Read;;
29/12/2023;06:00:00;29/12/2023;07:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;9,158;kWh;Read;;
29/12/2023;07:00:00;29/12/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,003;m³;Read;;
29/12/2023;07:00:00;29/12/2023;08:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,034;kWh;Read;;
29/12/2023;08:00:00;29/12/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/12/2023;08:00:00;29/12/2023;09:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/12/2023;09:00:00;29/12/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,040;m³;Read;;
29/12/2023;09:00:00;29/12/2023;10:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;11,743;kWh;Read;;
29/12/2023;10:00:00;29/12/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,117;m³;Read;;
29/12/2023;10:00:00;29/12/2023;11:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;12,613;kWh;Read;;
29/12/2023;11:00:00;29/12/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,457;m³;Read;;
29/12/2023;11:00:00;29/12/2023;12:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;5,160;kWh;Read;;
29/12/2023;12:00:00;29/12/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/12/2023;12:00:00;29/12/2023;13:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/12/2023;13:00:00;29/12/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/12/2023;13:00:00;29/12/2023;14:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/12/2023;14:00:00;29/12/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,304;m³;Read;;
29/12/2023;14:00:00;29/12/2023;15:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;3,433;kWh;Read;;
29/12/2023;15:00:00;29/12/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/12/2023;15:00:00;29/12/2023;16:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/12/2023;16:00:00;29/12/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,012;m³;Read;;
29/12/2023;16:00:00;29/12/2023;17:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;11,427;kWh;Read;;
29/12/2023;17:00:00;29/12/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,606;m³;Read;;
29/12/2023;17:00:00;29/12/2023;18:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;6,843;kWh;Read;;
29/12/2023;18:00:00;29/12/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,672;m³;Read;;
29/12/2023;18:00:00;29/12/2023;19:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;7,588;kWh;Read;;
29/12/2023;19:00:00;29/12/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,126;m³;Read;;
29/12/2023;19:00:00;29/12/2023;20:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,423;kWh;Read;;
29/12/2023;20:00:00;29/12/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/12/2023;20:00:00;29/12/2023;21:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
29/12/2023;21:00:00;29/12/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;1,059;m³;Read;;
29/12/2023;21:00:00;29/12/2023;22:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;11,958;kWh;Read;;
29/12/2023;22:00:00;29/12/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,609;m³;Read;;
29/12/2023;22:00:00;29/12/2023;23:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;6,877;kWh;Read;;
29/12/2023;23:00:00;30/12/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
29/12/2023;23:00:00;30/12/2023;00:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
30/12/2023;00:00:00;30/12/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
30/12/2023;00:00:00;30/12/2023;01:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
30/12/2023;01:00:00;30/12/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
30/12/2023;01:00:00;30/12/2023;02:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
30/12/2023;02:00:00;30/12/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;m³;Read;;
30/12/2023;02:00:00;30/12/2023;03:00:00;="123456879123456789";7MIT1234567890;Digital meter;Offtake;0,000;kWh;Read;;
