From (date);From (time);Until (date);Until (time);EAN code;Meter;Meter type;Register;Volume;Unit;Validation status;Description
23/10/2023;01:30:00;23/10/2023;01:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,119;kWh;Read;
23/10/2023;01:30:00;23/10/2023;01:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;01:45:00;23/10/2023;02:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,123;kWh;Read;
23/10/2023;01:45:00;23/10/2023;02:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;02:00:00;23/10/2023;02:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,102;kWh;Read;
23/10/2023;02:00:00;23/10/2023;02:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;02:15:00;23/10/2023;02:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,088;kWh;Read;
23/10/2023;02:15:00;23/10/2023;02:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;02:30:00;23/10/2023;02:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,105;kWh;Read;
23/10/2023;02:30:00;23/10/2023;02:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;02:45:00;23/10/2023;03:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,099;kWh;Read;
23/10/2023;02:45:00;23/10/2023;03:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;03:00:00;23/10/2023;03:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,097;kWh;Read;
23/10/2023;03:00:00;23/10/2023;03:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;03:15:00;23/10/2023;03:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,111;kWh;Read;
23/10/2023;03:15:00;23/10/2023;03:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;03:30:00;23/10/2023;03:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,100;kWh;Read;
23/10/2023;03:30:00;23/10/2023;03:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;03:45:00;23/10/2023;04:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,089;kWh;Read;
23/10/2023;03:45:00;23/10/2023;04:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;04:00:00;23/10/2023;04:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,091;kWh;Read;
23/10/2023;04:00:00;23/10/2023;04:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;04:15:00;23/10/2023;04:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,126;kWh;Read;
23/10/2023;04:15:00;23/10/2023;04:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;04:30:00;23/10/2023;04:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,096;kWh;Read;
23/10/2023;04:30:00;23/10/2023;04:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;04:45:00;23/10/2023;05:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,082;kWh;Read;
23/10/2023;04:45:00;23/10/2023;05:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;05:00:00;23/10/2023;05:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,233;kWh;Read;
23/10/2023;05:00:00;23/10/2023;05:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;05:15:00;23/10/2023;05:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,411;kWh;Read;
23/10/2023;05:15:00;23/10/2023;05:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;05:30:00;23/10/2023;05:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,332;kWh;Read;
23/10/2023;05:30:00;23/10/2023;05:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;05:45:00;23/10/2023;06:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,230;kWh;Read;
23/10/2023;05:45:00;23/10/2023;06:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;06:00:00;23/10/2023;06:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,107;kWh;Read;
23/10/2023;06:00:00;23/10/2023;06:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;06:15:00;23/10/2023;06:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,133;kWh;Read;
23/10/2023;06:15:00;23/10/2023;06:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;06:30:00;23/10/2023;06:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,167;kWh;Read;
23/10/2023;06:30:00;23/10/2023;06:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;06:45:00;23/10/2023;07:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,218;kWh;Read;
23/10/2023;06:45:00;23/10/2023;07:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
23/10/2023;07:00:00;23/10/2023;07:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,191;kWh;Read;
23/10/2023;07:00:00;23/10/2023;07:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;07:15:00;23/10/2023;07:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,201;kWh;Read;
23/10/2023;07:15:00;23/10/2023;07:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;07:30:00;23/10/2023;07:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,196;kWh;Read;
23/10/2023;07:30:00;23/10/2023;07:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;07:45:00;23/10/2023;08:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,193;kWh;Read;
23/10/2023;07:45:00;23/10/2023;08:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;08:00:00;23/10/2023;08:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,213;kWh;Read;
23/10/2023;08:00:00;23/10/2023;08:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;08:15:00;23/10/2023;08:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,217;kWh;Read;
23/10/2023;08:15:00;23/10/2023;08:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;08:30:00;23/10/2023;08:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,164;kWh;Read;
23/10/2023;08:30:00;23/10/2023;08:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;08:45:00;23/10/2023;09:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,150;kWh;Read;
23/10/2023;08:45:00;23/10/2023;09:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;09:00:00;23/10/2023;09:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,207;kWh;Read;
23/10/2023;09:00:00;23/10/2023;09:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;09:15:00;23/10/2023;09:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,076;kWh;Read;
23/10/2023;09:15:00;23/10/2023;09:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;09:30:00;23/10/2023;09:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,047;kWh;Read;
23/10/2023;09:30:00;23/10/2023;09:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;09:45:00;23/10/2023;10:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,054;kWh;Read;
23/10/2023;09:45:00;23/10/2023;10:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;10:00:00;23/10/2023;10:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,012;kWh;Read;
23/10/2023;10:00:00;23/10/2023;10:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,005;kWh;Read;
23/10/2023;10:15:00;23/10/2023;10:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,000;kWh;Read;
23/10/2023;10:15:00;23/10/2023;10:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,064;kWh;Read;
23/10/2023;10:30:00;23/10/2023;10:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,000;kWh;Read;
23/10/2023;10:30:00;23/10/2023;10:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,154;kWh;Read;
23/10/2023;10:45:00;23/10/2023;11:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,000;kWh;Read;
23/10/2023;10:45:00;23/10/2023;11:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,230;kWh;Read;
23/10/2023;11:00:00;23/10/2023;11:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,000;kWh;Read;
23/10/2023;11:00:00;23/10/2023;11:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,171;kWh;Read;
23/10/2023;11:15:00;23/10/2023;11:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,120;kWh;Read;
23/10/2023;11:15:00;23/10/2023;11:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,118;kWh;Read;
23/10/2023;11:30:00;23/10/2023;11:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,432;kWh;Read;
23/10/2023;11:30:00;23/10/2023;11:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,010;kWh;Read;
23/10/2023;11:45:00;23/10/2023;12:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,070;kWh;Read;
23/10/2023;11:45:00;23/10/2023;12:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,078;kWh;Read;
23/10/2023;12:00:00;23/10/2023;12:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,000;kWh;Read;
23/10/2023;12:00:00;23/10/2023;12:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,128;kWh;Read;
23/10/2023;12:15:00;23/10/2023;12:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,000;kWh;Read;
23/10/2023;12:15:00;23/10/2023;12:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,086;kWh;Read;
23/10/2023;12:30:00;23/10/2023;12:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,161;kWh;Read;
23/10/2023;12:30:00;23/10/2023;12:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,056;kWh;Read;
23/10/2023;12:45:00;23/10/2023;13:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,006;kWh;Read;
23/10/2023;12:45:00;23/10/2023;13:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,126;kWh;Read;
23/10/2023;13:00:00;23/10/2023;13:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,000;kWh;Read;
23/10/2023;13:00:00;23/10/2023;13:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,103;kWh;Read;
23/10/2023;13:15:00;23/10/2023;13:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,000;kWh;Read;
23/10/2023;13:15:00;23/10/2023;13:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,053;kWh;Read;
23/10/2023;13:30:00;23/10/2023;13:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,000;kWh;Read;
23/10/2023;13:30:00;23/10/2023;13:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,065;kWh;Read;
23/10/2023;13:45:00;23/10/2023;14:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,005;kWh;Read;
23/10/2023;13:45:00;23/10/2023;14:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,004;kWh;Read;
23/10/2023;14:00:00;23/10/2023;14:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,028;kWh;Read;
23/10/2023;14:00:00;23/10/2023;14:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;14:15:00;23/10/2023;14:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,100;kWh;Read;
23/10/2023;14:15:00;23/10/2023;14:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;14:30:00;23/10/2023;14:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,121;kWh;Read;
23/10/2023;14:30:00;23/10/2023;14:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;14:45:00;23/10/2023;15:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,054;kWh;Read;
23/10/2023;14:45:00;23/10/2023;15:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,025;kWh;Read;
23/10/2023;15:00:00;23/10/2023;15:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,010;kWh;Read;
23/10/2023;15:00:00;23/10/2023;15:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,015;kWh;Read;
23/10/2023;15:15:00;23/10/2023;15:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,059;kWh;Read;
23/10/2023;15:15:00;23/10/2023;15:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;15:30:00;23/10/2023;15:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,129;kWh;Read;
23/10/2023;15:30:00;23/10/2023;15:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;15:45:00;23/10/2023;16:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,147;kWh;Read;
23/10/2023;15:45:00;23/10/2023;16:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;16:00:00;23/10/2023;16:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,088;kWh;Read;
23/10/2023;16:00:00;23/10/2023;16:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;16:15:00;23/10/2023;16:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,137;kWh;Read;
23/10/2023;16:15:00;23/10/2023;16:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;16:30:00;23/10/2023;16:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,225;kWh;Read;
23/10/2023;16:30:00;23/10/2023;16:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;16:45:00;23/10/2023;17:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,610;kWh;Read;
23/10/2023;16:45:00;23/10/2023;17:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;17:00:00;23/10/2023;17:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,500;kWh;Read;
23/10/2023;17:00:00;23/10/2023;17:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;17:15:00;23/10/2023;17:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,489;kWh;Read;
23/10/2023;17:15:00;23/10/2023;17:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;17:30:00;23/10/2023;17:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,417;kWh;Read;
23/10/2023;17:30:00;23/10/2023;17:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;17:45:00;23/10/2023;18:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,417;kWh;Read;
23/10/2023;17:45:00;23/10/2023;18:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;18:00:00;23/10/2023;18:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,456;kWh;Read;
23/10/2023;18:00:00;23/10/2023;18:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;18:15:00;23/10/2023;18:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,509;kWh;Read;
23/10/2023;18:15:00;23/10/2023;18:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;18:30:00;23/10/2023;18:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,517;kWh;Read;
23/10/2023;18:30:00;23/10/2023;18:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;18:45:00;23/10/2023;19:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,247;kWh;Read;
23/10/2023;18:45:00;23/10/2023;19:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;19:00:00;23/10/2023;19:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,268;kWh;Read;
23/10/2023;19:00:00;23/10/2023;19:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;19:15:00;23/10/2023;19:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,216;kWh;Read;
23/10/2023;19:15:00;23/10/2023;19:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;19:30:00;23/10/2023;19:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,475;kWh;Read;
23/10/2023;19:30:00;23/10/2023;19:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;19:45:00;23/10/2023;20:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,376;kWh;Read;
23/10/2023;19:45:00;23/10/2023;20:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;20:00:00;23/10/2023;20:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,435;kWh;Read;
23/10/2023;20:00:00;23/10/2023;20:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;20:15:00;23/10/2023;20:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,208;kWh;Read;
23/10/2023;20:15:00;23/10/2023;20:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;20:30:00;23/10/2023;20:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,253;kWh;Read;
23/10/2023;20:30:00;23/10/2023;20:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;20:45:00;23/10/2023;21:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,216;kWh;Read;
23/10/2023;20:45:00;23/10/2023;21:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;21:00:00;23/10/2023;21:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,200;kWh;Read;
23/10/2023;21:00:00;23/10/2023;21:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;21:15:00;23/10/2023;21:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,220;kWh;Read;
23/10/2023;21:15:00;23/10/2023;21:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;21:30:00;23/10/2023;21:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,628;kWh;Read;
23/10/2023;21:30:00;23/10/2023;21:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
23/10/2023;21:45:00;23/10/2023;22:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,261;kWh;Read;
